CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
5526,Request For Payment REJECTED by EMPLOYEE,2018-11-01 11:27:49+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65461,0.0,80.57557585616841,UNKNOWN,request for payment number 171884,57118231.0
5526,,,,,,,,,,,,
5526,Request For Payment REJECTED by ADMINISTRATION,2018-11-05 12:16:54+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65461,0.0,80.57557585616841,UNKNOWN,request for payment number 171884,57466776.0
5526,,,,,,,,,,,,
5526,Request For Payment SUBMITTED by EMPLOYEE,2018-11-08 14:36:19+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65461,0.0,80.57557585616841,UNKNOWN,request for payment number 171884,57734341.0
5526,,,,,,,,,,,,
5526,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-08 14:57:08+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65461,0.0,80.57557585616841,UNKNOWN,request for payment number 171884,57735590.0
5526,,,,,,,,,,,,
5526,Payment Handled,2018-11-15 17:31:20+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65461,0.0,80.57557585616841,UNKNOWN,request for payment number 171884,58349642.0
5527,,,,,,,,,,,,
5527,Request For Payment APPROVED by ADMINISTRATION,2018-10-20 20:13:13+00:00,STAFF MEMBER,ADMINISTRATION,project 169385,UNKNOWN,organizational unit 65461,0.0,175.1416447175103,UNKNOWN,request for payment number 176176,56112955.0
5527,,,,,,,,,,,,
5527,Request Payment,2018-10-25 10:04:51+00:00,SYSTEM,UNDEFINED,project 169385,UNKNOWN,organizational unit 65461,0.0,175.1416447175103,UNKNOWN,request for payment number 176176,56508453.0
5527,,,,,,,,,,,,
5528,,,,,,,,,,,,
5528,Request For Payment APPROVED by ADMINISTRATION,2018-10-20 23:06:43+00:00,STAFF MEMBER,ADMINISTRATION,project 149491,UNKNOWN,organizational unit 65489,0.0,103.28234207711684,UNKNOWN,request for payment number 171904,56123365.0
5528,,,,,,,,,,,,
5528,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-29 08:08:45+00:00,STAFF MEMBER,SUPERVISOR,project 149491,UNKNOWN,organizational unit 65489,0.0,103.28234207711684,UNKNOWN,request for payment number 171904,56847087.0
5528,,,,,,,,,,,,
5528,Payment Handled,2018-11-01 17:31:17+00:00,SYSTEM,UNDEFINED,project 149491,UNKNOWN,organizational unit 65489,0.0,103.28234207711684,UNKNOWN,request for payment number 171904,57140039.0
5529,,,,,,,,,,,,
5529,Request For Payment APPROVED by ADMINISTRATION,2018-10-21 10:19:16+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65468,0.0,40.80829772596255,UNKNOWN,request for payment number 171910,56163718.0
5529,,,,,,,,,,,,
5529,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-25 10:08:34+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65468,0.0,40.80829772596255,UNKNOWN,request for payment number 171910,56508676.0
5529,,,,,,,,,,,,
5529,Payment Handled,2018-10-29 17:31:16+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65468,0.0,40.80829772596255,UNKNOWN,request for payment number 171910,56880838.0
5530,,,,,,,,,,,,
5530,Request For Payment APPROVED by ADMINISTRATION,2018-10-21 14:01:56+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,task 7924,organizational unit 65465,0.0,145.43432099035158,activity 505,request for payment number 181914,56177078.0
5530,,,,,,,,,,,,
5530,Request Payment,2018-10-23 09:56:58+00:00,SYSTEM,UNDEFINED,project 147546,task 7924,organizational unit 65465,0.0,145.43432099035158,activity 505,request for payment number 181914,56335180.0
5530,,,,,,,,,,,,
5531,,,,,,,,,,,,
5531,Request For Payment APPROVED by ADMINISTRATION,2018-10-21 14:05:10+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65465,0.0,576.634325330166,UNKNOWN,request for payment number 181919,56177272.0
5531,,,,,,,,,,,,
5531,Request Payment,2018-10-23 09:56:57+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65465,0.0,576.634325330166,UNKNOWN,request for payment number 181919,56335179.0
5531,,,,,,,,,,,,
5532,,,,,,,,,,,,
5532,Request For Payment APPROVED by ADMINISTRATION,2018-10-21 19:28:22+00:00,STAFF MEMBER,ADMINISTRATION,project 169385,UNKNOWN,organizational unit 65461,0.0,145.84057885260916,UNKNOWN,request for payment number 182975,56196664.0
5532,,,,,,,,,,,,
5532,Request Payment,2018-10-24 15:20:23+00:00,SYSTEM,UNDEFINED,project 169385,UNKNOWN,organizational unit 65461,0.0,145.84057885260916,UNKNOWN,request for payment number 182975,56440985.0
5532,,,,,,,,,,,,
5533,,,,,,,,,,,,
5533,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 07:39:39+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,task 12438,organizational unit 65458,0.0,83.57284856030935,activity 505,request for payment number 181697,56240541.0
5533,,,,,,,,,,,,
5533,Request Payment,2018-10-23 09:58:03+00:00,SYSTEM,UNDEFINED,project 147546,task 12438,organizational unit 65458,0.0,83.57284856030935,activity 505,request for payment number 181697,56335245.0
5533,,,,,,,,,,,,
5534,,,,,,,,,,,,
5534,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 09:25:33+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,129.17185639073827,UNKNOWN,request for payment number 182409,56246895.0
5534,,,,,,,,,,,,
5534,Request Payment,2018-10-24 15:20:27+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,129.17185639073827,UNKNOWN,request for payment number 182409,56440989.0
5534,,,,,,,,,,,,
5535,,,,,,,,,,,,
5535,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 09:37:48+00:00,STAFF MEMBER,ADMINISTRATION,project 169385,UNKNOWN,organizational unit 65461,0.0,243.4735216390392,UNKNOWN,request for payment number 181861,56247630.0
5535,,,,,,,,,,,,
5535,Request Payment,2018-10-25 10:20:34+00:00,SYSTEM,UNDEFINED,project 169385,UNKNOWN,organizational unit 65461,0.0,243.4735216390392,UNKNOWN,request for payment number 181861,56509396.0
5535,,,,,,,,,,,,
5536,,,,,,,,,,,,
5536,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 09:44:11+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65461,0.0,12.739893574135772,UNKNOWN,request for payment number 181866,56248013.0
5536,,,,,,,,,,,,
5536,Request Payment,2018-10-25 10:21:08+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65461,0.0,12.739893574135772,UNKNOWN,request for payment number 181866,56509430.0
5536,,,,,,,,,,,,
5537,,,,,,,,,,,,
5537,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 09:59:44+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65482,0.0,56.688805920769816,UNKNOWN,request for payment number 176181,56248946.0
5537,,,,,,,,,,,,
5537,Request Payment,2018-10-23 13:58:21+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65482,0.0,56.688805920769816,UNKNOWN,request for payment number 176181,56349663.0
5537,,,,,,,,,,,,
5538,,,,,,,,,,,,
5538,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 10:23:54+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65454,0.0,355.44396264422204,UNKNOWN,request for payment number 176186,56250396.0
5538,,,,,,,,,,,,
5538,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-31 05:15:37+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65454,0.0,355.44396264422204,UNKNOWN,request for payment number 176186,57009499.0
5538,,,,,,,,,,,,
5538,Payment Handled,2018-11-05 17:31:19+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65454,0.0,355.44396264422204,UNKNOWN,request for payment number 176186,57485641.0
5539,,,,,,,,,,,,
5539,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 10:27:07+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0.0,1403.3785089214546,UNKNOWN,request for payment number 176533,56250589.0
5539,,,,,,,,,,,,
5539,Request Payment,2018-10-25 10:23:04+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0.0,1403.3785089214546,UNKNOWN,request for payment number 176533,56509546.0
5539,,,,,,,,,,,,
5540,,,,,,,,,,,,
5540,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 10:34:21+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 26753,organizational unit 65457,0.0,4.206704424330465,activity 505,request for payment number 176538,56251023.0
5540,,,,,,,,,,,,
5540,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-25 09:27:15+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 26753,organizational unit 65457,0.0,4.206704424330465,activity 505,request for payment number 176538,56506197.0
5540,,,,,,,,,,,,
5540,Payment Handled,2018-11-05 17:31:19+00:00,SYSTEM,UNDEFINED,project 147556,task 26753,organizational unit 65457,0.0,4.206704424330465,activity 505,request for payment number 176538,57485641.0
5541,,,,,,,,,,,,
5541,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 11:01:52+00:00,STAFF MEMBER,ADMINISTRATION,project 149069,task 67709,organizational unit 65468,0.0,736.0603958624032,activity 505,request for payment number 180327,56252674.0
5541,,,,,,,,,,,,
5541,Request Payment,2018-10-25 10:05:59+00:00,SYSTEM,UNDEFINED,project 149069,task 67709,organizational unit 65468,0.0,736.0603958624032,activity 505,request for payment number 180327,56508521.0
5541,,,,,,,,,,,,
5542,,,,,,,,,,,,
5542,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 11:12:16+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65465,0.0,283.2944022017323,UNKNOWN,request for payment number 181871,56253298.0
5542,,,,,,,,,,,,
5542,Request Payment,2018-10-23 09:22:27+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65465,0.0,283.2944022017323,UNKNOWN,request for payment number 181871,56333109.0
5542,,,,,,,,,,,,
5543,,,,,,,,,,,,
5543,Request For Payment REJECTED by ADMINISTRATION,2018-10-22 11:34:13+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 66170,organizational unit 65462,0.0,272.59989527446123,activity 505,request for payment number 182414,56254615.0
5543,,,,,,,,,,,,
5543,Request For Payment SUBMITTED by EMPLOYEE,2018-10-24 10:09:49+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 66170,organizational unit 65462,0.0,272.59989527446123,activity 505,request for payment number 182414,56422351.0
5543,,,,,,,,,,,,
5543,Request For Payment APPROVED by BUDGET OWNER,2018-10-31 11:30:32+00:00,STAFF MEMBER,BUDGET OWNER,project 147556,task 66170,organizational unit 65462,0.0,272.59989527446123,activity 505,request for payment number 182414,57031994.0
5543,,,,,,,,,,,,
5543,Request Payment,2018-11-06 09:16:12+00:00,SYSTEM,UNDEFINED,project 147556,task 66170,organizational unit 65462,0.0,272.59989527446123,activity 505,request for payment number 182414,57542334.0
5543,,,,,,,,,,,,
5544,,,,,,,,,,,,
5544,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 11:37:11+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65463,0.0,20.646204119276145,UNKNOWN,request for payment number 182423,56254793.0
5544,,,,,,,,,,,,
5544,Request Payment,2018-10-24 21:21:49+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65463,0.0,20.646204119276145,UNKNOWN,request for payment number 182423,56462671.0
5544,,,,,,,,,,,,
5545,,,,,,,,,,,,
5545,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 11:59:19+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65454,0.0,18.8429439228188,UNKNOWN,request for payment number 181924,56256121.0
5545,,,,,,,,,,,,
5545,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-31 05:15:37+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65454,0.0,18.8429439228188,UNKNOWN,request for payment number 181924,57009499.0
5545,,,,,,,,,,,,
5545,Payment Handled,2018-11-05 17:31:19+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65454,0.0,18.8429439228188,UNKNOWN,request for payment number 181924,57485641.0
5546,,,,,,,,,,,,
5546,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 12:43:52+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65486,0.0,4.372311365091636,UNKNOWN,request for payment number 176544,56258794.0
5546,,,,,,,,,,,,
5546,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-25 10:06:22+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65486,0.0,4.372311365091636,UNKNOWN,request for payment number 176544,56508544.0
5546,,,,,,,,,,,,
5546,Payment Handled,2018-11-12 17:30:47+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65486,0.0,4.372311365091636,UNKNOWN,request for payment number 176544,58090409.0
5547,,,,,,,,,,,,
5547,Request For Payment REJECTED by ADMINISTRATION,2018-10-22 13:19:09+00:00,STAFF MEMBER,ADMINISTRATION,project 503,task 14974,organizational unit 65465,0.0,243.84487274094425,activity 505,request for payment number 171916,56260911.0
5547,,,,,,,,,,,,
5547,Request For Payment SUBMITTED by EMPLOYEE,2018-10-22 15:47:24+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 14974,organizational unit 65465,0.0,243.84487274094425,activity 505,request for payment number 171916,56269806.0
5547,,,,,,,,,,,,
5547,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-22 16:16:06+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 14974,organizational unit 65465,0.0,243.84487274094425,activity 505,request for payment number 171916,56271528.0
5547,,,,,,,,,,,,
5547,Payment Handled,2018-10-29 17:31:16+00:00,SYSTEM,UNDEFINED,project 503,task 14974,organizational unit 65465,0.0,243.84487274094425,activity 505,request for payment number 171916,56880838.0
5548,,,,,,,,,,,,
5548,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 13:54:54+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65456,0.0,4.592308779036421,UNKNOWN,request for payment number 181702,56263056.0
5548,,,,,,,,,,,,
5548,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-25 09:12:02+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65456,0.0,4.592308779036421,UNKNOWN,request for payment number 181702,56505284.0
5548,,,,,,,,,,,,
5548,Payment Handled,2018-10-29 17:31:16+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65456,0.0,4.592308779036421,UNKNOWN,request for payment number 181702,56880838.0
5549,,,,,,,,,,,,
5549,Request For Payment REJECTED by ADMINISTRATION,2018-10-23 11:46:17+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65469,0.0,18.833683714466297,UNKNOWN,request for payment number 181930,56341739.0
5549,,,,,,,,,,,,
5549,Request For Payment SUBMITTED by EMPLOYEE,2018-10-24 11:49:02+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65469,0.0,18.833683714466297,UNKNOWN,request for payment number 181930,56428304.0
5549,,,,,,,,,,,,
5549,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-10-24 13:55:36+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65469,0.0,18.833683714466297,UNKNOWN,request for payment number 181930,56435898.0
5549,,,,,,,,,,,,
5549,Payment Handled,2018-11-01 17:31:17+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65469,0.0,18.833683714466297,UNKNOWN,request for payment number 181930,57140039.0
5550,,,,,,,,,,,,
5550,Request For Payment APPROVED by ADMINISTRATION,2018-10-22 14:07:34+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65456,0.0,80.94378397824758,UNKNOWN,request for payment number 181938,56263816.0
5550,,,,,,,,,,,,
